106.4839	0
107.0352	18943.00548
107.0352	18943.00548
107.0811	32538.66448
107.7205	227670.78053
107.766	237007.42284
107.766	237007.42284
108.3108	350873.6086
108.3108	350873.6086
108.898	455557.15762
108.943	464058.77326
108.943	464058.77326
109.4373	530808.27673
110.0633	604970.7798
110.0633	604970.7798
110.0633	604970.7798
110.5972	643510.16368
110.5972	643510.16368
110.6416	646906.33442
111.1287	675895.33894
111.702	683682.51852
111.702	683682.51852
111.746	682236.59418
112.3164	666793.36532
112.3602	666501.22238
112.928	644033.07271
112.928	644033.07271
113.45	610806.63571
113.45	610806.63571
114.1861	536411.64803
114.1861	536411.64803
114.2293	531225.32044
114.7465	474470.75621
114.7895	469168.18218
115.3905	398163.50355
115.9464	335766.82355
115.9464	335766.82355
115.9464	335766.82355
115.9891	331933.37441
116.6282	271699.09663
116.6707	269207.48832
117.1377	237304.97857
117.1801	236731.03267
117.8571	218545.26762
118.3211	235043.18302
118.3211	235043.18302
118.9102	318392.18165
118.9102	318392.18165
118.9102	318392.18165
119.4977	360372.01331
120.0837	572824.50177
120.0837	572824.50177
120.1255	588741.92489
120.6683	845217.67522
121.335	1.18738E6
121.335	1.18738E6
121.335	1.18738E6
122.0002	1.68887E6
122.0417	1.715E6
122.4982	2.05734E6
123.0371	2.61168E6
123.0371	2.61168E6
123.7407	3.63278E6
123.7407	3.63278E6
124.2782	4.35817E6
125.1455	5.82946E6
125.1868	5.91095E6
125.7233	6.93258E6
125.7233	6.93258E6
126.5483	8.69403E6
126.5895	8.79619E6
127.0433	9.86731E6
127.0433	9.86731E6
128.1984	1.28598E7
128.7764	1.44384E7
128.7764	1.44384E7
129.4788	1.6421E7
129.4788	1.6421E7
130.182	1.84791E7
130.8033	2.02705E7
131.3425	2.18756E7
131.384	2.19992E7
131.8825	2.34682E7
132.3818	2.49234E7
133.3412	2.7681E7
133.3412	2.7681E7
133.885	2.9218E7
133.9269	2.93312E7
134.556	3.11239E7
135.4821	3.35654E7
136.3277	3.56987E7
136.3701	3.57973E7
137.1348	3.76432E7
137.1774	3.7737E7
137.9457	3.94884E7
138.7607	4.12461E7
139.537	4.28259E7
140.1002	4.3833E7
140.1436	4.39102E7
141.015	4.55067E7
141.7162	4.66492E7
142.2006	4.7337E7
142.6869	4.80563E7
143.3531	4.89797E7
143.9901	4.97999E7
144.7088	5.04496E7
145.1393	5.08566E7
145.5333	5.11188E7
146.034	5.15409E7
146.8548	5.21447E7
147.8866	5.26756E7
148.277	5.27282E7
148.7732	5.27357E7
149.304	5.28333E7
150.2569	5.28849E7
150.6795	5.2869E7
151.4176	5.26953E7
151.4527	5.26797E7
152.7487	5.22302E7
153.6908	5.17577E7
154.2826	5.12758E7
154.8731	5.08188E7
154.9078	5.07871E7
155.7741	5.00725E7
156.7759	4.92787E7
157.8775	4.81829E7
158.5297	4.74079E7
159.0094	4.6855E7
159.6933	4.60592E7
160.7843	4.471E7
161.2944	4.40447E7
161.8715	4.32514E7
162.2782	4.27428E7
163.4612	4.1141E7
164.6061	3.95268E7
165.3781	3.84199E7
165.8471	3.77567E7
166.5826	3.67124E7
166.616	3.66647E7
168.1479	3.44966E7
169.3415	3.2882E7
169.8705	3.21821E7
170.4646	3.13927E7
171.0903	3.05807E7
172.2398	2.91343E7
172.8947	2.83982E7
173.4502	2.77131E7
173.8744	2.72451E7
175.046	2.59143E7
175.9865	2.49939E7
176.5689	2.44468E7
177.1501	2.39298E7
177.7303	2.34427E7
178.1165	2.30732E7
179.4002	2.19444E7
180.5511	2.10402E7
181.1568	2.061E7
181.7296	2.01915E7
182.2695	1.9805E7
183.6943	1.88046E7
184.3255	1.83811E7
184.861	1.8039E7
185.5841	1.75559E7
186.8376	1.67534E7
188.0862	1.59884E7
188.8331	1.55376E7
189.392	1.52033E7
190.0739	1.47894E7
190.6306	1.44596E7
191.7413	1.38101E7
192.9709	1.31155E7
193.6452	1.27521E7
194.1041	1.24917E7
194.5929	1.22249E7
195.8421	1.1561E7
196.4497	1.125E7
197.0865	1.09164E7
197.6918	1.06135E7
198.9292	9.99923E6
200.2219	9.39215E6
200.8514	9.11079E6
201.39	8.86526E6
201.8681	8.64274E6
202.4647	8.37497E6
203.6843	7.84354E6
204.8996	7.34738E6
205.284	7.19364E6
205.9335	6.92939E6
206.4935	6.71042E6
207.5519	6.30815E6
208.2264	6.0639E6
208.6071	5.91922E6
209.2211	5.70451E6
210.3585	5.32123E6
211.4631	4.98285E6
211.9561	4.85057E6
212.4485	4.70584E6
213.0846	4.52054E6
213.4599	4.4185E6
214.6123	4.10775E6
215.7036	3.86214E6
216.3912	3.71623E6
216.8488	3.62322E6
217.5056	3.49095E6
218.3035	3.34053E6
218.9292	3.23032E6
219.3836	3.16336E6
219.8941	3.07331E6
221.0543	2.89976E6
222.2108	2.75149E6
222.8299	2.67621E6
223.3918	2.61658E6
223.9248	2.55591E6
224.4291	2.49378E6
225.4635	2.37912E6
226.8291	2.23569E6
227.385	2.17808E6
228.0511	2.10919E6
228.4391	2.06945E6
229.6285	1.94813E6
230.3459	1.87298E6
230.7592	1.83272E6
231.4196	1.76471E6
232.5451	1.64271E6
233.6949	1.51388E6
234.3504	1.43931E6
234.814	1.38653E6
235.3044	1.33055E6
235.7942	1.27434E6
236.989	1.13836E6
238.0993	1.01707E6
238.5048	975774.87555
239.0448	917352.13726
239.6918	851904.76239
240.6338	760171.44898
241.0905	716380.9378
241.6541	671326.06366
242.2972	612727.65362
243.1533	543371.45632
244.3011	469256.41119
244.8073	445373.43174
245.3661	419477.97038
245.9242	392369.48397
246.4286	365083.11503
247.5151	313810.99352
248.7574	271574.09174
249.5224	247013.60427
250.2071	225920.54789
250.812	208518.33174
251.8359	180004.91203
252.334	164630.40134
252.9362	148284.14528
253.5116	132913.17408
254.6082	97874.67268
255.6243	61326.46293
256.3005	37381.85979
256.7682	20763.10339
257.2614	3158.93519
257.8837	0
258.8158	0
259.9527	0
260.5461	0
261.01	0
261.5508	0
262.3481	0
262.9388	0
263.3238	0
263.811	0
264.8099	0
265.7814	0
266.2666	0
266.7769	0
267.3122	0
267.8216	0
268.9154	0
270.1087	0
270.5904	0
271.1224	0
271.6288	0
272.9432	0
273.4229	0
273.9274	0
274.5071	0
275.6148	0
276.8212	0
277.5491	0
278.0757	0
278.627	0
279.0777	0
280.1534	0
281.2025	0
281.7516	0
282.35	0
282.7737	0
283.894	0
284.3169	0
285.2613	0
286.2047	0
287.1966	0
287.8655	0
288.3112	0
288.8556	0
289.3503	0
290.5363	0
291.647	0
292.3621	0
292.8549	0
293.3475	0
294.4305	0
294.7994	0
295.242	0
295.6598	0
296.5932	0
297.5013	0
297.9428	0
298.3351	0
298.8988	0
299.2418	0
300.1724	0
